data	entrevistador	entrevistado	inicio_pergunta	fim_pergunta	inicio_resposta	fim_resposta	pergunta	resposta
2022-02-14	1	20	05:22:43	05:23:21	05:23:23	05:24:04	Ok. Mais uma perguntinha só. Imagina uma cirurgia conjunta realizada, tá? Um dos envolvidos na cirurgia, o cirurgião, o cirurgião-chefe, ele está com uma luva infectada, por exemplo, ou seja, qualquer outro médico que esteja participando, enfim, todos envolvidos. Responderão igualmente pelos resultados?	Nesse caso, eu entendo que pela teoria da equivalência dos antecedentes prevista expressamente no Código Penal, todos os agentes que contribuíram para o resultado responderiam. No entanto, se adotada a concepção da imputação objetiva em que há inclusão de elementos normativos para análise do nexo de causalidade, não seria possível essa responsabilização de outras pessoas que confiaram na atuação do médico, do cirurgião-chefe, e não tinham dó ou culpa no caso. Então, se adotada friamente a teoria da... Ok, ok, entendi.
2022-02-14	1	20	05:24:04	05:24:18	05:24:19	05:24:29	Agora, se eu disser que não é o cirurgião-chefe que está com as mãos infectadas, mas é a enfermeira, muda alguma coisa?	Nesse caso, entendo que o cirurgião-chefe é automediato, uma vez que usou a enfermeira de instrumento para a prática do crime.
2022-02-14	1	20	05:24:29	05:24:54	05:24:54	05:25:08	Ele não usou a enfermeira para nada, ele simplesmente... a enfermeira chegou lá com as mãos... não lavou as mãos direito. E ele continuou a cirurgia sabendo que ela não tinha lavado devidamente as mãos. Mas ele não queria matar o paciente nem nada não, nem usar a enfermeira para matar ninguém.	No caso, a enfermeira praticou uma conduta comissiva. Já o cirurgião-chefe praticou uma conduta omissiva. E ele tinha um dever jurídico de agir para impedir o resultado. Nesse caso, uma omissão imprópria.
2022-02-14	12	20	05:25:25	05:25:59	05:26:02	05:26:09	Senhor Gabriel, boa noite. Boa sorte para o senhor. Obrigado. Senhor Gabriel, em relação agora um pouquinho ao processo penal, em relação ao reconhecimento pessoal, está ruim, né? Em relação ao reconhecimento pessoal, o senhor considera que o reconhecimento por videoconferência observadas as formalidades legais têm o mesmo valor de um reconhecimento pessoal direto? Sim, não? Tem alguma norma, algum fundamento legal para isso?	O código de processo penal prevê um conjunto de formalidades no tocando de reconhecimento pessoal.
2022-02-14	12	20	05:26:09	05:26:23	05:26:26	05:26:40	Eu estou falando partindo do pressuposto que foram observadas as formalidades legais do 226. Estou perguntando sobre se o ato de reconhecimento pessoal direto tem ou não o mesmo valor de um reconhecimento por videoconferência.	Nenhuma prova tem um valor prefixado. No caso, como houve observância dessas formalidades, entendo que é por videoconferência.
2022-02-14	12	20	05:26:40	05:26:42	05:26:43	05:26:51	Não admite? A jurisprudência não admite?	Reformulando, no caso a jurisprudência admite, mas o código não prevê. Não prevê, se observadas as formalidades.
2022-02-14	12	20	05:26:53	05:27:05	05:27:06	05:27:10	O senhor não entende que o dispositivo do artigo 185 do código de processo penal, no seu parágrafo oitavo, se aplica também a essa hipótese? O senhor se recorda?	É sobre o interrogatório do réu por videoconferência? Sim.
2022-02-14	12	20	05:27:10	05:27:14	05:27:16	05:27:25	Ele se aplica extensivamente para outros atos? O senhor lembra disso?	Sim, pois no caso, no interrogatório por videoconferência, há questões de ordem pública, há exemplo de o réu estar...
2022-02-14	12	20	05:27:25	05:27:39	05:27:39	05:27:50	Não, doutor Gabriel, eu só estou perguntando se o senhor lembra se o código trata disso ou não. Só isso, se o senhor lembra se... O senhor está saindo da pergunta. Se o senhor não lembrar, não tem. Eu só estou perguntando se o senhor lembra se trata dessa matéria também ou não.	Da interpretação extensiva das finalidades? Sim. Acredito que existe uma previsão genérica no sentido de... Vamos ainda continuar no reconhecimento.
2022-02-14	12	20	05:27:52	05:28:16	05:28:20	05:28:23	Uma conexão agora com a autoincriminação, sobre se seria cabível ou não, está bem? Imagine lá que foi solicitado pelo acusado que ele fizesse uma determinada expressão durante o reconhecimento. Por exemplo, que ele sorrisse, porque a vítima disse que o autor do roubo estava sorrindo e ela só conseguiria reconhecê-lo se ele sorrisse também. Seria possível exigir do acusado que ele sorrisse para efeito do reconhecimento ou não?	Eu só não entendi quem que exigiu que ele sorrisse.
2022-02-14	12	20	05:28:23	05:28:50	05:28:50	05:29:03	O acusado se encontra na audiência para efeito do reconhecimento pessoal com as formalidades legais. O Ministério Público ou o juiz dizem para o acusado que a vítima falou que só tinha condições de fazer reconhecimento do autor caso ele sorrisse e determinam a ele, ou o Ministério Público ou o magistrado, que o acusado sorria. Eu estou perguntando ao senhor. É possível exigir do acusado esse comportamento ou não?	Não é possível exigir esse comportamento do acusado, uma vez que isso implica a violação ao direito ao silêncio. Está se exigindo um comportamento ativo por parte desse investigado.
2022-02-14	12	20	05:29:03	05:29:09	05:29:09	05:29:12	Conduzi-lo coercitivamente para o reconhecimento é possível?	Nesse caso é possível, pois não há um comportamento ativo.
2022-02-14	12	20	05:29:12	05:29:22	05:29:22	05:29:27	O que não pode é pedir para ele fazer uma expressão, por exemplo. Isso violaria o direito ao silêncio?	É o direito de não produzir prova contra si mesmo. Que é o gênero, não é?
2022-02-14	12	20	05:29:27	05:29:51	05:29:52	05:30:07	Isso. Ainda dentro desse tema aqui do direito de não produzir provas contra si mesmo, do Nemo Tenetori, o senhor lembra quais seriam considerados pela doutrina, pela jurisprudência, os meios ocultos ou enganosos de produção de prova? Se o senhor não lembrar da expressão, não tem problema, eu esclareço. O que eu quero saber mais é uma questão de aplicação.	Os meios ocultos são exemplos da interceptação telefônica, no caso? O que mais? No caso da gravação também, que é um terceiro que não é um dos interlocutores, que irá...
2022-02-14	12	20	05:30:07	05:30:11	05:30:16	05:30:19	Gravação ambiental, o senhor está falando? Isso. Sim, o que mais?	Não me recordo de mais exemplos da excelência.
2022-02-14	12	20	05:30:19	05:30:39	05:30:39	05:30:56	O agente infiltrado seria uma categoria, um exemplo, uma espécie disso ou seria outra espécie? Sim, o agente infiltrado é um exemplo disso. Esses meios ocultos ou enganosos, eles são considerados uma violação do Nemo Tenetori ou eles são considerados uma restrição?	Nesse caso, eu entendo que não há uma violação, uma vez que esses instrumentos, esses meios extraordinários de obteção de prova exigem a presença de certos requisitos.
2022-02-14	12	20	05:30:56	05:31:02	05:31:03	05:31:20	Quais são esses requisitos que o senhor está se referindo? De uma forma geral, quais são?	Exemplo da subsidiariedade, que se a prova não puder ser obtida por outros meios. O que mais? No caso da interceptação, por exemplo, é preciso que o crime seja apenado com reclusão. Previsão legal, o senhor está falando? Previsão legal. O que mais?
2022-02-14	12	20	05:31:23	05:31:41	05:31:41	05:31:48	A interceptação telefônica, basta subsidiariedade e previsão legal ou é necessário mais alguma coisa para que ela seja legítima? Quem que determina uma interceptação telefônica? O Ministério Público pode determinar diretamente? Não, deve haver requerimentos do Ministério Público.	Para quem? Ao juiz. Então, aí no caso... O requisito é a cláusula de reserva de jurisdição.
2022-02-14	12	20	05:31:48	05:32:59	05:32:59	05:33:04	Ok, ordem judicial, né? Isso. Para a gente caminhar aqui para terminar, se no âmbito de uma interceptação telefônica, determinada judicialmente, o sujeito esquece o telefone fora do gancho e acabam se captando conversas que não foram telefônicas, foram ambientais. Essas conversas, esses encontros fortuitos de provas, eles podem ser utilizados. Aí vamos imaginar o seguinte, a gravação ambiental, já adianto, vou dar um exemplo, da lei de organização criminosa, é prevista lá expressamente, mas ela não é prevista, por exemplo, para apuração de furto. Então, imagine que tivesse sido uma interceptação telefônica autorizada para apurar furto, mas colheram informações... Ao contrário, havia uma interceptação telefônica para apurar uma organização criminosa, mas colheram informações de furto, crime para o qual não há autorização para uma gravação ambiental. E nesse caso, essa prova seria válida?	Sim, nesse caso a prova seria válida, uma vez que é um encontro fortuito de provas.
2022-02-14	12	20	05:33:04	05:33:17	05:33:17	05:33:20	E o encontro fortuito de provas, eu não preciso ter, em relação ao método de coleta, eu não preciso ter uma vinculação ao ROL que autoriza aquele tipo de prova?	No caso da interceptação, é preciso que...
2022-02-14	12	20	05:33:20	05:34:01	05:34:02	05:34:32	Estou querendo perguntar para o senhor o seguinte, imagine lá, para apurar furto, a lei não prevê gravação ambiental. Havia uma interceptação telefônica autorizada para apurar furto. Para apurar furto. Sim, para apurar furto, mas ela foi obtida, a informação, através de uma gravação ambiental casuística, porque o telefone estava fora do gancho. Correto? Certo. Então não cabe esse método de prova para apurar furto. Ah, sim, certo. O senhor entende que, sendo fortuita a prova, só pelo fato dela ser fortuita, a gravação ambiental seria admissível?	No caso foi determinada uma interceptação, mas a prova foi por uma gravação. Isso. Nesse caso, então, houve um desvio dessa diligência e deve ser reconhecida a inadmissibilidade da prova.
2022-02-14	12	20	05:34:38	05:35:25	05:35:34	05:35:41	Para terminar, voltando lá para o exemplo do professor Canedo, da cirurgia e se a gente variar o exemplo e pensar que várias pessoas que interviram na cirurgia, ao mesmo tempo, lesaram deveres objetivos de cuidado próprios, ou seja, o enfermeiro estava sem luva, o cirurgião estava usando um bisturi não esterilizado, o outro esqueceu uma gás no corpo do paciente, isso tudo levou, acabou que o paciente teve uma infecção e morreu, só que não foi possível apurar qual foi a causa específica da infecção, não se sabe se foi o bisturi, se foi a gás, não se sabe qual foi a origem da contaminação. Todos responderiam por homicídio culposo ou ninguém responderia porque não foi estabelecida a causalidade?	Esse é um caso de autoria colateral, uma vez que os agentes não estavam convergindo subjetivamente para...
